id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
6266468,Baseball Cards 2023 Topps Chrome Rookie Relics,Adley Rutschman #CRR-AD,$8.00,,$13.08,$15.50,$17.00,$55.00,$72.00,$33.00,$33.00,,,$1.80,$8.79,,,$3.50,$13.99,,27,,,,,
6266470,Baseball Cards 2023 Topps Chrome Rookie Relics,Adley Rutschman [Gold] #CRR-AD,$9.99,,,,,,,,,,,$2.80,$10.99,,,,,,1,,,,,
6266471,Baseball Cards 2023 Topps Chrome Rookie Relics,Adley Rutschman [Orange] #CRR-AD,$50.00,,,,,,,,,,,$22.00,$54.99,,,,,,1,,,,,
6266472,Baseball Cards 2023 Topps Chrome Rookie Relics,Adley Rutschman [Red] #CRR-AD,,,,,,,,,,,,,,,,,,,0,,,,,
6266473,Baseball Cards 2023 Topps Chrome Rookie Relics,Adley Rutschman [Superfractor] #CRR-AD,,,,,,,,,,,,,,,,,,,0,,,,,
6287884,Baseball Cards 2023 Topps Chrome Rookie Relics,Anthony Volpe #CRR-AV,$8.12,,$13.65,$41.54,$46.00,,,,,,,$1.80,$8.89,,,$3.80,$14.99,,24,,,,,
6297809,Baseball Cards 2023 Topps Chrome Rookie Relics,Michael Harris II #CRR-MH,$10.07,,,,,,,,,,,$2.80,$10.99,,,,,,28,,,,,
6538675,Baseball Cards 2023 Topps Chrome Rookie Relics,Michael Harris II [Gold Refractor] #CRR-MH,$175.00,,,,,,,,,,,$96.50,$193.00,,,,,,1,,,,,
