id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5565283,Baseball Cards 2023 Topps Chrome TacoFractor,Trayce Thompson #TF-84,,,$56.32,,,,,,,,,,,,,$24.80,$61.99,,1,,,,,2023-06-01
5565334,Baseball Cards 2023 Topps Chrome TacoFractor,Trent Grisham #TF-135,$250.00,,,,,,,,,,,$137.50,$275.00,,,,,,1,,,,,2023-06-01
5565394,Baseball Cards 2023 Topps Chrome TacoFractor,Trevor Story #TF-195,$240.00,,,,,,,,,,,$132.00,$264.00,,,,,,1,,,,,2023-06-01
5565355,Baseball Cards 2023 Topps Chrome TacoFractor,Tyler O'Neill #TF-156,$118.33,,,,,,,,,,,$65.00,$130.00,,,,,,1,,,,,2023-06-01
5565399,Baseball Cards 2023 Topps Chrome TacoFractor,Tyrone Taylor #TF-200,$185.00,,,,,,,,,,,$102.00,$204.00,,,,,,1,,,,,2023-06-01
5565214,Baseball Cards 2023 Topps Chrome TacoFractor,Vaughn Grissom #TF-15,$142.50,,,,,,,,,,,$78.50,$157.00,,,,,,1,,,,,2023-06-01
5565358,Baseball Cards 2023 Topps Chrome TacoFractor,Vidal Brujan #TF-159,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565274,Baseball Cards 2023 Topps Chrome TacoFractor,Vinnie Pasquantino #TF-75,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565368,Baseball Cards 2023 Topps Chrome TacoFractor,Vladimir Guerrero Jr. #TF-169,$299.99,,,,,,,,,,,$165.00,$330.00,,,,,,1,,,,,2023-06-01
5565356,Baseball Cards 2023 Topps Chrome TacoFractor,Wander Franco #TF-157,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565371,Baseball Cards 2023 Topps Chrome TacoFractor,Whit Merrifield #TF-172,$110.00,,,,,,,,,,,$60.50,$121.00,,,,,,1,,,,,2023-06-01
