id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
10516597,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Green Logofractor] #FS-3,$19.12,,,,,,,,,,,$6.30,$20.99,,,,,,1,,,,,2023-08-28
5563129,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Green] #FS-18,$23.49,,$24.54,$53.34,$73.43,$105.69,$137.00,$63.00,$44.03,,,$7.80,$25.99,,,$8.10,$26.99,,14,,,,,2023-06-01
6591740,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Green] #FS-3,$31.71,,,$49.99,$55.00,$99.00,$129.00,$59.00,$75.00,,,$10.50,$34.99,,,,,,10,,,,,2023-04-01
10516594,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Logofractor] #FS-3,$7.00,,$10.75,$21.99,$25.86,$30.38,$39.00,$18.00,$19.00,,,$1.50,$7.69,,,$3.00,$11.99,,55,,,,,2023-08-28
10516601,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Orange Logofractor] #FS-3,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
5563169,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Orange] #FS-18,$150.00,,,$85.09,$94.00,$349.95,$455.00,$210.00,$210.00,,,$82.50,$165.00,,,,,,5,,,,,2023-06-01
6591743,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Orange] #FS-3,$84.00,,,,,$338.03,$439.00,$203.00,$203.00,,,$36.80,$91.99,,,,,,2,,,,,2023-04-01
10516604,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Red Logofractor] #FS-3,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
5563189,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Red] #FS-18,$399.99,,,,,,,,,,,$220.00,$440.00,,,,,,1,,,,,2023-06-01
6591744,Baseball Cards 2023 Topps Chrome Future Stars,Gunnar Henderson [Red] #FS-3,,,,,,,,,,,,,,,,,,,0,,,,,2023-04-01
