id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5564633,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Gold Wave] #RA-LSO,$20.00,,,,,$35.00,$46.00,$21.00,$21.00,,,$6.60,$21.99,,,,,,4,,,,,2023-06-01
5564505,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Gold] #RA-LSO,$19.99,,,,,,,,,,,$6.60,$21.99,,,,,,1,,,,,2023-06-01
5564376,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Green] #RA-LSO,$2.02,,,,,,,,,,,,$2.19,,,,,,2,,,,,2023-06-01
5564892,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Orange Wave] #RA-LSO,$57.87,,,,,,,,,,,$25.60,$63.99,,,,,,0,,,,,2023-06-01
5564763,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Orange] #RA-LSO,$19.99,,,,,$15.51,$20.00,$9.00,$9.00,,,$6.60,$21.99,,,,,,2,,,,,2023-06-01
5563733,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Purple Speckle] #RA-LSO,$1.25,,,,,,,,,,,,$1.39,,,,,,1,,,,,2023-06-01
5563861,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Purple] #RA-LSO,$4.12,,$8.34,$9.00,$10.00,$11.00,$14.00,$7.00,$7.00,,,$0.90,$4.49,,,$1.80,$9.19,,11,,,,,2023-06-01
5565151,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Red Wave] #RA-LSO,$77.01,,,,,,,,,,,$34.00,$84.99,,,,,,1,,,,,2023-06-01
5565021,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Red] #RA-LSO,$20.75,,,,,,,,,,,$6.90,$22.99,,,,,,1,,,,,2023-06-01
5563605,Baseball Cards 2023 Topps Chrome Rookie Autographs,Livan Soto [Refractor] #RA-LSO,$2.00,,$6.63,$12.52,$24.46,$35.20,$46.00,$21.00,$21.00,,,,$2.19,,,$1.50,$7.29,,10,,,,,2023-06-01
5563343,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe #RA-LO,$13.23,,$22.75,$34.00,$39.00,$39.75,$52.00,$24.00,$34.00,,,$3.80,$14.99,,,$7.50,$24.99,,54,,,,,2023-06-01
5563985,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Aqua Wave] #RA-LO,$39.53,,$37.33,$55.00,$108.28,$112.50,$146.00,$68.00,$75.00,,,$17.20,$42.99,,,$16.40,$40.99,,18,,,,,2023-06-01
5563472,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Black & White Mini Diamond] #RA-LO,$180.14,,,$200.00,$220.00,,,,,,,$99.00,$198.00,,,,,,3,,,,,2023-06-01
5564244,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Blue RayWave] #RA-LO,$28.86,,,$44.12,$49.00,$180.00,$234.00,$108.00,$48.50,,,$9.60,$31.99,,,,,,7,,,,,2023-06-01
5564115,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Blue] #RA-LO,$37.04,,$35.24,$48.00,$102.74,$135.00,$176.00,$81.00,$81.00,,,$16.40,$40.99,,,$15.60,$38.99,,17,,,,,2023-06-01
5564630,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Gold Wave] #RA-LO,$36.00,,,,,$172.73,$225.00,$104.00,$104.00,,,$16.00,$39.99,,,,,,6,,,,,2023-06-01
5564502,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Gold] #RA-LO,$89.15,,$47.21,$74.95,$218.61,$250.00,$325.00,$150.00,$150.00,,,$39.20,$97.99,,,$20.80,$51.99,,16,,,,,2023-06-01
5564374,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Green] #RA-LO,$50.00,,$45.79,$63.82,$131.39,$187.32,$244.00,$112.00,$112.00,,,$22.00,$54.99,,,$20.00,$49.99,,13,,,,,2023-06-01
5564889,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Orange Wave] #RA-LO,$377.65,,,,,,,,,,,$207.50,$415.00,,,,,,2,,,,,2023-06-01
5564760,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Orange] #RA-LO,$135.50,,,,,$457.85,$595.00,$275.00,$250.00,,,$74.50,$149.00,,,,,,2,,,,,2023-06-01
5563730,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Purple Speckle] #RA-LO,$25.00,,$25.40,$55.00,$75.71,$118.75,$154.00,$71.00,$94.73,,,$8.40,$27.99,,,$8.40,$27.99,,19,,,,,2023-06-01
5563858,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Purple] #RA-LO,$29.99,,$29.48,$85.00,$86.93,$102.00,$133.00,$61.00,$56.00,,,$9.90,$32.99,,,$9.60,$31.99,,17,,,,,2023-06-01
5565148,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Red Wave] #RA-LO,,,,$860.00,$946.00,,,,,,,,,,,,,,1,,,,,2023-06-01
5565018,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Red] #RA-LO,$275.00,,,,,,,,,,,$151.50,$303.00,,,,,,1,,,,,2023-06-01
5563602,Baseball Cards 2023 Topps Chrome Rookie Autographs,Logan O'Hoppe [Refractor] #RA-LO,$16.50,$14.50,$18.46,$35.57,$56.76,$100.77,$131.00,$60.00,$59.94,,,$4.50,$17.99,$4.00,$15.99,$5.00,$19.99,,31,,,,,2023-06-01
5563347,Baseball Cards 2023 Topps Chrome Rookie Autographs,Louie Varland #RA-LV,$16.86,,$7.50,$22.09,$25.00,$27.00,$35.00,$16.00,$7.95,,,$4.80,$18.99,,,$1.70,$8.29,,254,,,,,2023-06-01
